id,english,translation
0x643F1E8D,"To: Zach Hammond\nFrom: XXXXXXXXXXX\nRe: Background request\n\nPer your request, here's what we could find on your hastily- assembled crew.\n\nISAAC CLARKE\n\nIsaac was born to Poul and Octavia Clark on Earth in the eastern seaboard region of the American Republic. Poul Clarke was an award-winning ship architect employed by the Galactic Union Marine Corp. His record shows extended time off-world away from his family.\n\n","수신: 자크 해먼드\n발신: XXXXXXXXXXX\n제목: 신원 조회 요청\n\n요청에 따라, 급히 꾸려진 팀원들에 대해 찾은 정보는 다음과 같다.\n\n아이작 클라크\n\n아이작은 지구의 아메리카 공화국 동부 해안 지역에서 폴 클라크와 옥타비아 클라크 사이에서 태어났다. 폴 클라크는 은하 연합 해병대에 고용된 수상 경력의 함선 설계자였다. 기록에 따르면 그는 오랜 기간 가족과 떨어져 지구 밖에서 지냈다.\n\n"
0x64571DF6,"DS Concept Art","DS 컨셉 아트"
0x647D7CE7,"I find it hard to believe that the Ishimura ran out of fuel. They haven't been on mission long enough for that. Either the fuel lines are disengaged or something very bad has happened.\n","이시무라의 연료가 바닥났다는 건 믿기 어렵다. 그럴 만큼 오래 임무를 수행하지도 않았다. 연료선이 분리되었거나, 아니면 뭔가 아주 나쁜 일이 일어난 것이다.\n"
0x6484A3B8,"BEAM WIDTH CIRCUIT (WID)","빔 너비 회로 (WID)"
0x6484A3B9,"This will upgrade your WIDTH by %g pts.","너비가 %g 포인트 업그레이드됩니다."
0x64B4DE5D,"[LDUp]","[LDUp]"
0x64B4FBEA,"Increases Inventory slots and Armor.","가방의 용량과 방어력이 증가한다."
0x64C85A42,"Bring this schematic to the store to unlock the Level 3 Suit.","이 설계도를 상점에 가져가면 레벨 3 보호복의 잠금이 해제됩니다."
0x64E0A167,"Breadcrumbs","길 안내"
0x64F6352B,"Use Kinesis to move or throw objects.  ","유도장비를 사용하면 물체를 이동시키거나 던질 수 있다.  "
0x64F832CD,"MEET ON THE FLIGHT DECK","비행 갑판에서 합류"
0x64FCB6C1,"This will upgrade your AIR by %g sec.","산소가 %g초 업그레이드됩니다."
0x650A696C,"Credits_AddArt_EASH_ProdCrd","Credits_AddArt_EASH_ProdCrd"
0x650A696D,"Credits_AddArt_EASH_Art","Credits_AddArt_EASH_Art"
0x650A696E,"Credits_AddArt_EASH_AsoArt","Credits_AddArt_EASH_AsoArt"
0x650A696F,"Credits_AddArt_EASH_AstArt","Credits_AddArt_EASH_AstArt"
0x650A6970,"Credits_AddArt_EASH_Tech","Credits_AddArt_EASH_Tech"
0x650A6971,"Credits_Blank_Line","Credits_Blank_Line"
0x650A6972,"Credits_AddArt_MW","Credits_AddArt_MW"
0x650A6973,"Credits_AddArt_MW_Lead_Char","Credits_AddArt_MW_Lead_Char"
0x650A6974,"Credits_AddArt_MW_Lead_Env","Credits_AddArt_MW_Lead_Env"
0x650A6975,"Credits_AddArt_MW_Lead_Obj","Credits_AddArt_MW_Lead_Obj"
0x650B69AB,"Credits_AddArt_MW_Char","Credits_AddArt_MW_Char"
0x650B69AC,"Credits_AddArt_MW_Env","Credits_AddArt_MW_Env"
0x650B69AD,"Credits_AddArt_MW_Obj","Credits_AddArt_MW_Obj"
0x650B69AE,"Credits_AddArt_MW_Trans","Credits_AddArt_MW_Trans"
0x650B69AF,"Credits_AddArt_MW_Thx","Credits_AddArt_MW_Thx"
0x650B69B0,"Credits_Blank_Line","Credits_Blank_Line"
0x650B69B1,"Credits_Exec","Credits_Exec"
0x650B69B2,"Credits_Exec_CEO","Credits_Exec_CEO"
0x650B69B3,"Credits_Exec_EAG_Pres","Credits_Exec_EAG_Pres"
0x650B69B4,"Credits_Exec_EAG_SVP","Credits_Exec_EAG_SVP"
0x650C69EA,"Credits_Blank_Line","Credits_Blank_Line"
0x650C69EB,"Credits_Mkt","Credits_Mkt"
0x650C69EC,"Credits_Mkt_Sr_GVP","Credits_Mkt_Sr_GVP"
0x650C69ED,"Credits_Mkt_VP_EARS","Credits_Mkt_VP_EARS"
0x650C69EE,"Credits_Mkt_Glo_PM","Credits_Mkt_Glo_PM"
0x650C69EF,"Credits_Mkt_Ass_PM","Credits_Mkt_Ass_PM"
0x650C69F0,"Credits_Mkt_Intl_PM","Credits_Mkt_Intl_PM"
0x650C69F1,"Credits_Mkt_Intl_MM","Credits_Mkt_Intl_MM"
0x650C69F2,"Credits_Mkt_Intl_APAC_PM","Credits_Mkt_Intl_APAC_PM"
0x650C69F3,"Credits_Mkt_Sr_Pub","Credits_Mkt_Sr_Pub"
0x650D6A29,"Credits_Mkt_Sr_PRMgr","Credits_Mkt_Sr_PRMgr"
0x650D6A2A,"Credits_Mkt_Pub","Credits_Mkt_Pub"
0x650D6A2B,"Credits_Mkt_Onl_MM","Credits_Mkt_Onl_MM"
0x650D6A2C,"Credits_Mkt_Comm","Credits_Mkt_Comm"
0x650D6A2D,"Credits_Mkt_Sr_Adv","Credits_Mkt_Sr_Adv"
0x650D6A2E,"Credits_Mkt_Intern","Credits_Mkt_Intern"
0x650D6A2F,"Credits_Mkt_Bel_PM","Credits_Mkt_Bel_PM"
0x650D6A30,"Credits_Mkt_Fr_PM","Credits_Mkt_Fr_PM"
0x650D6A31,"Credits_Mkt_Fr_PR","Credits_Mkt_Fr_PR"
0x650D6A32,"Credits_Mkt_Ger_PM","Credits_Mkt_Ger_PM"
0x650E40B6,"John Riccitiello","John Riccitiello"
0x650E6A68,"Credits_Mkt_Ger_PR","Credits_Mkt_Ger_PR"
0x650E6A69,"Credits_Mkt_Itl_PM","Credits_Mkt_Itl_PM"
0x650E6A6A,"Credits_Mkt_Itl_PR","Credits_Mkt_Itl_PR"
0x650E6A6B,"Credits_Mkt_Spa_PM","Credits_Mkt_Spa_PM"
0x650E6A6C,"Credits_Mkt_Rus_PM","Credits_Mkt_Rus_PM"
0x650E6A6D,"Credits_Mkt_Rus_PR","Credits_Mkt_Rus_PR"
0x650E6A6E,"Credits_Mkt_UK_PM","Credits_Mkt_UK_PM"
0x650E6A6F,"Credits_Mkt_UK_PR","Credits_Mkt_UK_PR"
0x650E6A70,"Credits_Mkt_Sr_Camp","Credits_Mkt_Sr_Camp"
0x650E6A71,"Credits_Mkt_Intl_Camp","Credits_Mkt_Intl_Camp"
0x650F6AA7,"Credits_Mkt_Mem","Credits_Mkt_Mem"
0x650F6AA8,"Credits_Blank_Line","Credits_Blank_Line"
0x650F6AA9,"Credits_Loc","Credits_Loc"
0x650F6AAA,"Credits_Loc_Intl_PM","Credits_Loc_Intl_PM"
0x650F6AAB,"Credits_Loc_Audio_Eng","Credits_Loc_Audio_Eng"
0x650F6AAC,"Credits_Loc_Integ_Eng","Credits_Loc_Integ_Eng"
0x650F6AAD,"Credits_Loc_Test_Sr_PM","Credits_Loc_Test_Sr_PM"
0x650F6AAE,"Credits_Loc_Test_Jr_PM","Credits_Loc_Test_Jr_PM"
0x650F6AAF,"Credits_Loc_Test_Sr_Test","Credits_Loc_Test_Sr_Test"
0x650F6AB0,"Credits_Loc_Test","Credits_Loc_Test"
0x65106AE6,"Credits_Loc_Coord_CS","Credits_Loc_Coord_CS"
0x65106AE7,"Credits_Loc_Trans_CS","Credits_Loc_Trans_CS"
0x65106AE8,"Credits_Loc_Coord_FR","Credits_Loc_Coord_FR"
0x65106AE9,"Credits_Loc_Trans_FR","Credits_Loc_Trans_FR"
0x65106AEA,"Credits_Loc_Coord_DE","Credits_Loc_Coord_DE"
0x65106AEB,"Credits_Loc_Trans_DE","Credits_Loc_Trans_DE"
0x65106AEC,"Credits_Loc_Coord_HU","Credits_Loc_Coord_HU"
0x65106AED,"Credits_Loc_Trans_HU","Credits_Loc_Trans_HU"
0x65106AEE,"Credits_Loc_Coord_IT","Credits_Loc_Coord_IT"
0x65106AEF,"Credits_Loc_Trans_IT","Credits_Loc_Trans_IT"
0x65116B25,"Credits_Loc_Coord_PL","Credits_Loc_Coord_PL"
0x65116B26,"Credits_Loc_Trans_PL","Credits_Loc_Trans_PL"
0x65116B27,"Credits_Loc_Coord_RU","Credits_Loc_Coord_RU"
0x65116B28,"Credits_Loc_Trans_RU","Credits_Loc_Trans_RU"
0x65116B29,"Credits_Loc_Coord_ES","Credits_Loc_Coord_ES"
0x65116B2A,"Credits_Loc_Trans_ES","Credits_Loc_Trans_ES"
0x65116B2B,"Credits_Blank_Line","Credits_Blank_Line"
0x65116B2C,"Credits_QA","Credits_QA"
0x65116B2D,"Credits_QA_Sr_Dir","Credits_QA_Sr_Dir"
0x65116B2E,"Credits_QA_Sr_Mgr","Credits_QA_Sr_Mgr"
0x65126B64,"Credits_QA_Mgr","Credits_QA_Mgr"
0x65126B65,"Credits_QA_FranLead","Credits_QA_FranLead"
0x65126B66,"Credits_QA_Embed","Credits_QA_Embed"
0x65126B67,"Credits_QA_Dev_Lead","Credits_QA_Dev_Lead"
0x65126B68,"Credits_QA_Tools","Credits_QA_Tools"
0x65126B69,"Credits_QA_Dev_AstLead","Credits_QA_Dev_AstLead"
0x65126B6A,"Credits_QA_Dev_Test","Credits_QA_Dev_Test"
0x65126B6B,"Credits_QA_Core","Credits_QA_Core"
0x65126B6C,"Credits_QA_Sr_Test_Lead","Credits_QA_Sr_Test_Lead"
0x65126B6D,"Credits_QA_Ast_Lead","Credits_QA_Ast_Lead"
0x65136BA3,"Credits_QA_Tester","Credits_QA_Tester"
0x65136BA4,"Credits_Blank_Line","Credits_Blank_Line"
0x65136BA5,"Credits_QA_VMC","Credits_QA_VMC"
0x65136BA6,"Credits_QA_VMC_Sr_Lead","Credits_QA_VMC_Sr_Lead"
0x65136BA7,"Credits_QA_VMC_Lead","Credits_QA_VMC_Lead"
0x65136BA8,"Credits_QA_VMC_Ast_Lead","Credits_QA_VMC_Ast_Lead"
0x65136BA9,"Credits_QA_VMC_Tester","Credits_QA_VMC_Tester"
0x65136BAA,"Credits_Blank_Line","Credits_Blank_Line"
0x65136BAB,"Credits_QA_Supp","Credits_QA_Supp"
0x65136BAC,"Credits_QA_Supp_Shared_Mgr","Credits_QA_Supp_Shared_Mgr"
0x65387C8D,"GO TO MEDICAL","의료 구역으로 가라"
0x653DB569,"Deeka Macdonald","Deeka Macdonald"
0x657444AC,"Your Air Meter will appear when you are in a vacuum.","진공 상태에 있으면 산소 미터가 표시된다."
0x657B1663,"Alberto Iniesta","Alberto Iniesta"
0x657B1664,"Antonio Yago","Antonio Yago"
0x658878ED,"Credits_QA_Supp_Comp_Lead","Credits_QA_Supp_Comp_Lead"
0x658878EE,"Credits_QA_Supp_Comp_Test","Credits_QA_Supp_Comp_Test"
0x658878EF,"Credits_QA_Supp_DB_Admin","Credits_QA_Supp_DB_Admin"
0x658878F0,"Credits_QA_Supp_Hardware","Credits_QA_Supp_Hardware"
0x658878F1,"Credits_QA_Supp_Admin","Credits_QA_Supp_Admin"
0x658878F2,"Credits_Blank_Line","Credits_Blank_Line"
0x658878F3,"Credits_EA_Support","Credits_EA_Support"
0x658878F4,"Credits_Blank_Line","Credits_Blank_Line"
0x658878F5,"Credits_Special_Thx","Credits_Special_Thx"
0x658878F6,"Credits_Blank_Line","Credits_Blank_Line"
0x6589792C,"Credits_FullTour","Credits_FullTour"
0x6589792D,"Credits_Blank_Line","Credits_Blank_Line"
0x6589792E,"Credits_Legal_Havok","Credits_Legal_Havok"
0x6589792F,"Credits_Legal_MPEG","Credits_Legal_MPEG"
0x65897930,"Credits_Legal_On2","Credits_Legal_On2"
0x65F1CA64,"QA Technical Artist","QA 테크니컬 아티스트"
0x65F2542D,"Your ammo counter will flash red if you can't jump to a surface.","점프할 수 없는 표면이면 탄약 표시기가 붉게 깜빡인다."
0x65FA9092,"CAPACITY","용량"
0x65FEC3DA,"Executive Producer","총괄 프로듀서"
0x661B259B,"Z-Baller","Z-볼러"
0x667063AE,"Use Kinesis on heavy objects that display this symbol.","이 표식이 표시된 무거운 물체에 유도장비를 사용한다."
0x6671CF44,"Senior Development Director","수석 개발 디렉터"
0x667E658A,"Senior Gameplay Designer","수석 게임플레이 디자이너"
0x6680A61D,"ROUND","라운드"
0x66817BD7,"\n","\n"
0x668AF876,"Localization Testers","현지화 테스터"
0x66EE732F,"All weapons have an alternate firing mode.","모든 무기에는 보조 사격 모드가 있다."
0x67007339,"Call the Tram","전동차를 호출하라"
0x67395405,"\nLouie, C\nLouie, M\nMcSweeney, B\nMeneses, F\nMerenda, R\nMolina, E\nNatividad, J\nNoonan, M\nPalrang, J\nPatel, J\nPatterson, I\nPavey, E\nPeterson, M\nPitts, R\nPiwenitzky, H\nPugh, D\nRuelas, A\nSarossy, V\nSchlegel, P\nSchofield, G\nScott, D\nSeo, A\nShande, T\nSilver, S\nSwearingen, S\nSwenson, D\nTalens, J\nThibodeaux, N\nThoeun, C\nTuohy, J\nValadez, G\nVaught, C\nVocal, C\nVoelker, S\nWells, J\nWilliams, N\nWrede, R\nZelaya, A\nZittle, K","\nLouie, C\nLouie, M\nMcSweeney, B\nMeneses, F\nMerenda, R\nMolina, E\nNatividad, J\nNoonan, M\nPalrang, J\nPatel, J\nPatterson, I\nPavey, E\nPeterson, M\nPitts, R\nPiwenitzky, H\nPugh, D\nRuelas, A\nSarossy, V\nSchlegel, P\nSchofield, G\nScott, D\nSeo, A\nShande, T\nSilver, S\nSwearingen, S\nSwenson, D\nTalens, J\nThibodeaux, N\nThoeun, C\nTuohy, J\nValadez, G\nVaught, C\nVocal, C\nVoelker, S\nWells, J\nWilliams, N\nWrede, R\nZelaya, A\nZittle, K"
0x676C82B0,"Pick up Schematics to add items to the Store.","설계도를 획득하면 상점에 아이템이 추가된다."
0x676DDD37,"CENTRIFUGE","원심분리기"
0x6799A946,"THE VALOR","밸러호"
0x679F24AC,"Information","정보"
0x67A65158,"Military Suit Unlocked","전투복 잠금 해제"
0x67A65159,"Backstory Logs Unlocked","배경 스토리 기록 잠금 해제"
0x67A6515A,"50000 Credits Awarded","현금 50000 획득"
0x67A6515B,"10 Power Nodes Awarded","파워 노드 10개 획득"
0x67A6515C,"Impossible Mode Unlocked","불가능 난이도 해제"
0x67D3BCCC,"Ben Swanson","Ben Swanson"
0x67EA9231,"Plug Power Cells into Receptacles to power up doors or machinery.","파워 셀을 소켓에 연결하여 문이나 기계 장치에 전원을 공급한다."
0x680A6159,"Bring this schematic to the store to unlock the Large Med Pack.","이 설계도를 상점에 가져가면 대형 회복제의 잠금이 해제됩니다."
0x682183B6,"All right everyone, we're here.  Synching our orbit now.","좋아, 다들 도착했다. 지금 궤도를 맞춘다."
0x682183B8,"Deep space mining is a lucrative business, Ms. Daniels. Aegis 7 is a gold mine, according to prospector's reports.  Cobalt, Silicon, Osmium... Now where is she? There she is. We have visual contact.","심우주 채굴은 수익성 좋은 사업이지, 다니엘스 씨. 탐사 보고서에 따르면 이지스 7은 노다지야. 코발트, 실리콘, 오스뮴… 자, 어디 있지? 저기 있군. 육안으로 확인됐다."
0x682183E2,"The USG Ishimura. Biggest Planetcracker in her class. And it looks like they already popped the cork.","USG 이시무라. 동급 최대의 플래닛 크래커지. 그리고 보아하니 벌써 행성 뚜껑을 딴 모양이군."
0x682183E4,"Corporal, take us in closer and hail them.  And stay clear of that debris field. We're here to fix their ship, not the other way around.","하사, 좀 더 가까이 접근해서 교신을 시도해. 그리고 저 잔해 지대는 피해서 가. 우린 저 배를 고치러 온 거지, 우리 배를 고쳐 달라고 온 게 아니니까."
0x682256B3,"Senior Campaign Manager","수석 캠페인 매니저"
0x682283EF,"Yes, we know. Boost the signal.  More.","그래, 알아. 신호 증폭해. 더 올려."
0x682283F3,"Alright, you heard the lady. Take us in. Let's see what needs fixing.","좋아, 숙녀분 말씀 들었지. 들어가자. 뭘 고쳐야 할지 보자고."
0x682283F5,"What the hell...?","이게 뭐야…?"
0x682283F7,"What is it?","뭐야?"
0x68228420,"Hit the blast shields! Their guidance tether is damaged! Switch to manual, NOW!","방어막 내려! 저쪽 유도 올가미가 손상됐다! 수동으로 전환해, 당장!"
0x68228423,"NO! We can make it inside! Corporal, I gave you an order!","안 돼! 안으로 들어갈 수 있어! 하사, 명령했을 텐데!"
0x68228425,"Is everyone okay?","모두 괜찮아?"
0x6823842F,"I just saved our asses, Ms. Daniels! If we had aborted at that speed and distance, we would have smashed right into the side of the Ishimura! Now settle down, and let's get to work. Corporal, report!","방금 내가 우리 목숨을 살린 거야, 다니엘스 씨! 그 속도와 거리에서 중단했으면 이시무라 옆구리에 그대로 처박혔을 거라고! 이제 진정하고 일이나 시작하지. 하사, 보고해!"
0x68238431,"All right, let's get some extra hands from flight deck to help out.","좋아, 비행 갑판에서 일손 좀 더 데려와서 돕게 하자."
0x68238434,"All right. We've still got a job to do. We're moving out.","좋아. 아직 할 일이 남았다. 이동한다."
0x68238460,"Guess the power's down everywhere. Isaac, get over here and hack the door pad.","여기저기 다 정전인 것 같군. 아이작, 이리 와서 문 패드 좀 해킹해 줘."
0x68248474,"There should be a security detail in here.","여기엔 보안팀이 있어야 할 텐데."
0x68248476,"That security console is still live. Isaac, log in and see what you can find. Kendra, get that elevator back online.","저 보안 콘솔은 아직 살아있군. 아이작, 접속해서 뭐가 있는지 찾아봐. 켄드라, 엘리베이터를 다시 작동시켜."
0x6824849F,"Then re-route the damn power! Look, if we all cooperate, we can figure this out a lot sooner. Let's get that computer display up, Isaac.","그럼 망할 전원을 우회시키면 되잖아! 이봐, 다 같이 협력하면 훨씬 빨리 해결할 수 있어. 아이작, 저 컴퓨터 화면 좀 띄워 봐."
0x682484A1,"Isaac, check that security console.","아이작, 저 보안 콘솔 확인해 봐."
0x6850989F,"ELEVATOR FIXED","엘리베이터 복구"
0x68675621,"MELEE","근접 공격"
0x6868A1B2,"Red weapon icons mean your weapon has no ammo in its clip.","무기 아이콘이 붉게 표시되면 탄창에 탄약이 없다는 뜻이다."
0x686C86A4,"The tram system's offline. Getting around is going to be difficult.","전동차 시스템이 먹통이군. 돌아다니기 힘들겠어."
0x686C86A7,"Automatic quarantine must have tripped when the filtration system restarted. Everybody relax...","여과 시스템이 재가동될 때 자동 격리가 작동한 게 틀림없어. 다들 진정해…"
0x686C86AB,"I'm not sure...","글쎄…"
0x686C86AC,"What the hell?","뭐야 이게?"
0x686C86D5,"Jesus! Open fire! Open fire!","맙소사! 사격 개시! 사격 개시!"
0x686C86D6,"Kendra!  Power!","켄드라! 전원!"
0x686C86D7,"Kendra...!","켄드라…!"
0x686C86DA,"Isaac, get the hell out of there!","아이작, 거기서 나가!"
0x686D86E9,"Isaac, we ran into more of them on the way over here. Are you okay?","아이작, 여기 오는 길에 저놈들을 더 만났어. 괜찮아?"
0x686D86EB,"Keep your voice down! Whatever they are, they're not friendly! And half the doors on the ship are locked because of the quarantine.","목소리 낮춰! 저것들이 뭐든 간에 우호적이진 않아! 그리고 격리 때문에 우주선 문 절반이 잠겼어."
0x686D86EC,"Now we have to get to the bridge, but first, we got to repair the tram system. ","이제 브릿지로 가야 하는데, 먼저 전동차 시스템을 수리해야 해. "
